-372.897, -337.938, 1342
-372.897, -340.269, 1342
-371.23, -341.067, 1336
-369.841, -342.102, 1331
-369.841, -344.414, 1331
-369.841, -346.725, 1331
-368.451, -347.726, 1326
-368.451, -350.029, 1326
-367.062, -351.003, 1321
-365.673, -351.96, 1316
-365.673, -354.245, 1316
-364.283, -355.176, 1311
-362.894, -356.09, 1306
-362.894, -358.358, 1306
-361.505, -359.245, 1301
-361.505, -361.505, 1301
-360.115, -362.366, 1296
-358.726, -363.21, 1291
-358.726, -365.452, 1291
-358.726, -367.694, 1291
-358.726, -369.936, 1291
-357.614, -371.025, 1287
-357.614, -373.26, 1287
-357.614, -375.495, 1287
-356.225, -376.263, 1282
-356.225, -378.489, 1282
-354.836, -379.231, 1277
-353.446, -379.955, 1272
-353.446, -382.164, 1272
-353.446, -384.373, 1272
-352.335, -385.366, 1268
-352.335, -387.568, 1268
-352.335, -389.771, 1268
-350.946, -390.427, 1263
-349.834, -391.377, 1259
-349.834, -393.563, 1259
-348.445, -394.178, 1254
-348.445, -396.356, 1254
-348.445, -398.534, 1254
-348.445, -400.712, 1254
-347.055, -401.283, 1249
-347.055, -403.452, 1249
-347.055, -405.621, 1249
-345.944, -406.484, 1245
-344.555, -407.005, 1240
-343.443, -407.839, 1236
-343.443, -409.985, 1236
-342.332, -410.798, 1232
-342.332, -412.938, 1232
-342.332, -415.077, 1232
-340.942, -415.524, 1227
-340.942, -417.654, 1227
-340.942, -419.785, 1227
-339.831, -420.541, 1223
-339.831, -422.665, 1223
-339.831, -424.789, 1223
-338.719, -425.516, 1219
-338.719, -427.633, 1219
-338.719, -429.75, 1219
-337.33, -430.096, 1214
-337.33, -432.204, 1214
-336.219, -432.882, 1210
-336.219, -434.983, 1210
-333.996, -434.194, 1202
-333.996, -436.282, 1202
-333.996, -438.369, 1202
-330.383, -435.693, 1189
-329.272, -436.285, 1185
-329.272, -438.343, 1185
-329.272, -440.401, 1185
-329.272, -442.459, 1185
-328.161, -443.017, 1181
-328.161, -445.068, 1181
-328.161, -447.119, 1181
-327.049, -447.648, 1177
-327.049, -449.692, 1177
-325.938, -450.201, 1173
-325.938, -452.238, 1173
-324.826, -452.726, 1169
-324.826, -454.757, 1169
-323.715, -455.224, 1165
-323.715, -457.247, 1165
-323.715, -459.27, 1165
-323.715, -461.293, 1165
-323.715, -463.317, 1165
-321.492, -462.144, 1157
-320.38, -462.549, 1153
-320.38, -464.551, 1153
-320.38, -466.554, 1153
-320.38, -468.556, 1153
-319.547, -469.334, 1150
-319.547, -471.331, 1150
-319.547, -473.328, 1150
-319.547, -475.326, 1150
-318.435, -475.663, 1146
-495.653, 0, 1795
-495.653, -3.11732, 1795
-495.653, -6.23463, 1795
-493.168, -9.30506, 1786
-490.683, -12.3442, 1777
-490.683, -15.4303, 1777
-488.198, -18.4226, 1768
-488.198, -21.493, 1768
-488.198, -24.5634, 1768
-485.713, -27.4932, 1759
-485.713, -30.548, 1759
-483.227, -33.4308, 1750
-480.742, -36.2824, 1741
-480.742, -39.306, 1741
-478.257, -42.1107, 1732
-478.257, -45.1186, 1732
-475.772, -47.8764, 1723
-475.772, -50.8687, 1723
-473.563, -53.6109, 1715
-473.563, -56.5893, 1715
-471.078, -59.2551, 1706
-471.078, -62.2178, 1706
-468.869, -64.8749, 1698
-468.869, -67.8238, 1698
-468.869, -70.7726, 1698
-466.66, -73.3742, 1690
-466.66, -76.3091, 1690
-466.66, -79.2441, 1690
-466.66, -82.1791, 1690
-464.175, -84.6608, 1681
-461.965, -87.1633, 1673
-461.965, -90.0687, 1673
-459.756, -92.5296, 1665
-457.547, -94.9627, 1657
-457.547, -97.8403, 1657
-457.547, -100.718, 1657
-455.338, -103.095, 1649
-453.129, -105.445, 1641
-453.129, -108.295, 1641
-453.129, -111.145, 1641
-451.196, -113.509, 1634
-451.196, -116.346, 1634
-451.196, -119.184, 1634
-448.987, -121.424, 1626
-448.987, -124.248, 1626
-448.987, -127.072, 1626
-446.778, -129.257, 1618
-446.778, -132.067, 1618
-446.778, -134.876, 1618
-444.845, -137.091, 1611
-442.636, -139.194, 1603
-442.636, -141.978, 1603
-442.636, -144.762, 1603
-440.703, -146.901, 1596
-440.703, -149.673, 1596
-438.771, -151.776, 1589
-438.771, -154.536, 1589
-436.562, -156.503, 1581
-436.562, -159.249, 1581
-434.629, -161.277, 1574
-434.629, -164.011, 1574
-434.629, -166.744, 1574
-432.696, -168.724, 1567
-432.696, -171.445, 1567
-432.696, -174.167, 1567
-428.83, -175.308, 1553
-428.83, -178.005, 1553
-426.897, -179.887, 1546
-426.897, -182.572, 1546
-424.964, -184.418, 1539
-424.964, -187.091, 1539
-423.031, -188.901, 1532
-423.031, -191.561, 1532
-423.031, -194.222, 1532
-423.031, -196.882, 1532
-421.098, -198.631, 1525
-419.441, -200.488, 1519
-419.441, -203.126, 1519
-419.441, -205.764, 1519
-417.509, -207.441, 1512
-417.509, -210.067, 1512
-417.509, -212.693, 1512
-415.852, -214.464, 1506
-413.919, -216.071, 1499
-413.919, -218.674, 1499
-411.986, -220.244, 1492
-411.986, -222.835, 1492
-411.986, -225.426, 1492
-410.329, -227.1, 1486
-410.329, -229.681, 1486
-410.329, -232.262, 1486
-408.672, -233.894, 1480
-406.739, -235.346, 1473
-406.739, -237.904, 1473
-405.083, -239.483, 1467
-405.083, -242.031, 1467
-405.083, -244.578, 1467
-403.426, -246.115, 1461
-403.426, -248.652, 1461
-400.112, -249.127, 1449
-400.112, -251.643, 1449
-400.112, -254.159, 1449
-398.456, -255.613, 1443
-398.456, -258.119, 1443
-396.799, -259.541, 1437
-396.799, -262.037, 1437
-396.799, -264.533, 1437
-396.799, -267.028, 1437
-396.799, -269.524, 1437
-395.142, -270.884, 1431
-393.485, -272.223, 1425
-391.828, -273.541, 1419
-391.828, -276.005, 1419
-391.828, -278.469, 1419
-390.172, -279.746, 1413
-390.172, -282.2, 1413
-390.172, -284.654, 1413
-388.515, -285.888, 1407
-388.515, -288.332, 1407
-387.134, -289.742, 1402
-385.477, -290.926, 1396
-385.477, -293.351, 1396
-385.477, -295.775, 1396
-383.821, -296.918, 1390
-383.821, -299.332, 1390
-383.821, -301.746, 1390
-382.44, -303.066, 1385
-382.44, -305.471, 1385
-380.783, -306.543, 1379
-380.783, -308.937, 1379
-379.403, -310.203, 1374
-379.403, -312.59, 1374
-377.746, -313.6, 1368
-376.365, -314.821, 1363
-376.365, -317.188, 1363
-376.365, -319.555, 1363
-374.985, -320.741, 1358
-374.985, -323.1, 1358
-373.328, -324.02, 1352
-373.328, -326.368, 1352
-373.328, -328.716, 1352
-373.328, -331.064, 1352
-371.947, -332.179, 1347
-371.947, -334.518, 1347
-371.947, -336.858, 1347
-371.947, -339.197, 1347
-370.566, -340.269, 1342
-368.91, -341.067, 1336
-367.529, -342.102, 1331
-367.529, -344.414, 1331
-367.529, -346.725, 1331
-367.529, -349.037, 1331
-366.148, -350.029, 1326
-366.148, -352.331, 1326
-364.768, -353.297, 1321
-363.387, -354.245, 1316
-362.006, -355.176, 1311
-362.006, -357.453, 1311
-360.626, -358.358, 1306
-359.245, -359.245, 1301
-359.245, -361.505, 1301
-357.864, -362.366, 1296
-357.864, -364.617, 1296
-356.484, -365.452, 1291
-356.484, -367.694, 1291
-356.484, -369.936, 1291
-355.379, -371.025, 1287
-355.379, -373.26, 1287
-355.379, -375.495, 1287
-353.999, -376.263, 1282
-352.618, -377.013, 1277
-352.618, -379.231, 1277
-351.237, -379.955, 1272
-351.237, -382.164, 1272
-351.237, -384.373, 1272
-350.133, -385.366, 1268
-350.133, -387.568, 1268
-350.133, -389.771, 1268
-348.752, -390.427, 1263
-348.752, -392.62, 1263
-347.648, -393.563, 1259
-347.648, -395.75, 1259
-346.267, -396.356, 1254
-346.267, -398.534, 1254
-346.267, -400.712, 1254
-344.886, -401.283, 1249
-344.886, -403.452, 1249
-344.886, -405.621, 1249
-343.782, -406.484, 1245
-342.401, -407.005, 1240
-341.297, -407.839, 1236
-341.297, -409.985, 1236
-340.192, -410.798, 1232
-340.192, -412.938, 1232
-340.192, -415.077, 1232
-338.811, -415.524, 1227
-338.811, -417.654, 1227
-338.811, -419.785, 1227
-337.707, -420.541, 1223
-337.707, -422.665, 1223
-337.707, -424.789, 1223
-336.602, -425.516, 1219
-336.602, -427.633, 1219
-336.602, -429.75, 1219
-335.222, -430.096, 1214
-335.222, -432.204, 1214
-334.117, -432.882, 1210
-334.117, -434.983, 1210
-331.908, -434.194, 1202
-331.908, -436.282, 1202
-330.528, -436.546, 1197
-329.423, -437.159, 1193
-328.319, -437.758, 1189
-327.214, -438.343, 1185
-327.214, -440.401, 1185
-327.214, -442.459, 1185
-326.11, -443.017, 1181
-326.11, -445.068, 1181
-326.11, -447.119, 1181
-326.11, -449.17, 1181
-325.005, -449.692, 1177
-325.005, -451.737, 1177
-323.9, -452.238, 1173
-323.9, -454.276, 1173
-322.796, -454.757, 1169
-322.796, -456.787, 1169
-321.691, -457.247, 1165
-321.691, -459.27, 1165
-321.691, -461.293, 1165
-321.691, -463.317, 1165
-319.482, -462.144, 1157
-319.482, -464.154, 1157
-318.378, -464.551, 1153
-318.378, -466.554, 1153
-318.378, -468.556, 1153
-317.549, -469.334, 1150
-317.549, -471.331, 1150
-317.549, -473.328, 1150
-316.445, -473.672, 1146
-316.445, -475.663, 1146
-492.536, 0, 1795
-492.536, -3.11732, 1795
-490.066, -6.20337, 1786
-490.066, -9.30506, 1786
-487.597, -12.3442, 1777
-487.597, -15.4303, 1777
-485.127, -18.4226, 1768
-485.127, -21.493, 1768
-482.658, -24.4384, 1759
-482.658, -27.4932, 1759
-480.188, -30.3917, 1750
-480.188, -33.4308, 1750
-477.719, -36.2824, 1741
-475.249, -39.1028, 1732
-475.249, -42.1107, 1732
-475.249, -45.1186, 1732
-472.78, -47.8764, 1723
-472.78, -50.8687, 1723
-472.78, -53.861, 1723
-470.585, -56.5893, 1715
-468.115, -59.2551, 1706
-468.115, -62.2178, 1706
-465.92, -64.8749, 1698
-465.92, -67.8238, 1698
-465.92, -70.7726, 1698
-463.725, -73.3742, 1690
-463.725, -76.3091, 1690
-463.725, -79.2441, 1690
-463.725, -82.1791, 1690
-461.255, -84.6608, 1681
-459.06, -87.1633, 1673
-459.06, -90.0687, 1673
-456.865, -92.5296, 1665
-454.67, -94.9627, 1657
-454.67, -97.8403, 1657
-452.475, -100.232, 1649
-452.475, -103.095, 1649
-450.279, -105.445, 1641
-450.279, -108.295, 1641
-448.359, -110.671, 1634
-448.359, -113.509, 1634
-448.359, -116.346, 1634
-448.359, -119.184, 1634
-446.164, -121.424, 1626
-446.164, -124.248, 1626
-446.164, -127.072, 1626
-443.968, -129.257, 1618
-443.968, -132.067, 1618
-443.968, -134.876, 1618
-442.048, -137.091, 1611
-439.853, -139.194, 1603
-439.853, -141.978, 1603
-439.853, -144.762, 1603
-437.932, -146.901, 1596
-436.011, -149.016, 1589
-436.011, -151.776, 1589
-436.011, -154.536, 1589
-433.816, -156.503, 1581
-433.816, -159.249, 1581
-431.895, -161.277, 1574
-431.895, -164.011, 1574
-429.974, -166.003, 1567
-429.974, -168.724, 1567
-429.974, -171.445, 1567
-429.974, -174.167, 1567
-428.054, -176.098, 1560
-426.133, -178.005, 1553
-426.133, -180.702, 1553
-424.212, -182.572, 1546
-424.212, -185.257, 1546
-422.291, -187.091, 1539
-420.371, -188.901, 1532
-420.371, -191.561, 1532
-420.371, -194.222, 1532
-420.371, -196.882, 1532
-418.45, -198.631, 1525
-416.803, -200.488, 1519
-416.803, -203.126, 1519
-416.803, -205.764, 1519
-414.883, -207.441, 1512
-414.883, -210.067, 1512
-413.236, -211.849, 1506
-413.236, -214.464, 1506
-411.316, -216.071, 1499
-411.316, -218.674, 1499
-411.316, -221.277, 1499
-409.395, -222.835, 1492
-409.395, -225.426, 1492
-409.395, -228.017, 1492
-407.748, -229.681, 1486
-407.748, -232.262, 1486
-406.102, -233.894, 1480
-406.102, -236.465, 1480
-404.181, -237.904, 1473
-402.535, -239.483, 1467
-402.535, -242.031, 1467
-402.535, -244.578, 1467
-400.889, -246.115, 1461
-400.889, -248.652, 1461
-399.242, -250.158, 1455
-397.596, -251.643, 1449
-397.596, -254.159, 1449
-397.596, -256.676, 1449
-395.95, -258.119, 1443
-395.95, -260.625, 1443
-394.303, -262.037, 1437
-394.303, -264.533, 1437
-394.303, -267.028, 1437
-392.657, -268.398, 1431
-392.657, -270.884, 1431
-391.01, -272.223, 1425
-389.364, -273.541, 1419
-389.364, -276.005, 1419
-389.364, -278.469, 1419
-387.718, -279.746, 1413
-387.718, -282.2, 1413
-386.071, -283.445, 1407
-386.071, -285.888, 1407
-386.071, -288.332, 1407
-384.699, -289.742, 1402
-383.053, -290.926, 1396
-383.053, -293.351, 1396
-383.053, -295.775, 1396
-381.407, -296.918, 1390
-381.407, -299.332, 1390
-381.407, -301.746, 1390
-380.035, -303.066, 1385
-380.035, -305.471, 1385
-378.388, -306.543, 1379
-377.016, -307.817, 1374
-377.016, -310.203, 1374
-375.37, -311.225, 1368
-375.37, -313.6, 1368
-375.37, -315.976, 1368
-373.998, -317.188, 1363
-373.998, -319.555, 1363
-373.998, -321.922, 1363
-372.626, -323.1, 1358
-372.626, -325.458, 1358
-370.98, -326.368, 1352
-370.98, -328.716, 1352
-370.98, -331.064, 1352
-369.608, -332.179, 1347
-369.608, -334.518, 1347
-369.608, -336.858, 1347
-368.236, -337.938, 1342
-368.236, -340.269, 1342
-366.589, -341.067, 1336
-365.218, -342.102, 1331
-365.218, -344.414, 1331
-365.218, -346.725, 1331
-363.846, -347.726, 1326
-363.846, -350.029, 1326
-362.474, -351.003, 1321
-361.102, -351.96, 1316
-359.73, -352.899, 1311
-359.73, -355.176, 1311
-358.358, -356.09, 1306
-358.358, -358.358, 1306
-356.986, -359.245, 1301
-356.986, -361.505, 1301
-355.614, -362.366, 1296
-354.242, -363.21, 1291
-354.242, -365.452, 1291
-354.242, -367.694, 1291
-354.242, -369.936, 1291
-353.144, -371.025, 1287
-353.144, -373.26, 1287
-351.772, -374.036, 1282
-351.772, -376.263, 1282
-350.4, -377.013, 1277
-349.028, -377.746, 1272
-349.028, -379.955, 1272
-349.028, -382.164, 1272
-347.931, -383.164, 1268
-347.931, -385.366, 1268
-347.931, -387.568, 1268
-347.931, -389.771, 1268
-346.559, -390.427, 1263
-345.461, -391.377, 1259
-345.461, -393.563, 1259
-344.089, -394.178, 1254
-344.089, -396.356, 1254
-344.089, -398.534, 1254
-344.089, -400.712, 1254
-342.717, -401.283, 1249
-342.717, -403.452, 1249
-342.717, -405.621, 1249
-341.62, -406.484, 1245
-340.248, -407.005, 1240
-339.15, -407.839, 1236
-339.15, -409.985, 1236
-338.053, -410.798, 1232
-338.053, -412.938, 1232
-338.053, -415.077, 1232
-336.681, -415.524, 1227
-336.681, -417.654, 1227
-335.583, -418.417, 1223
-335.583, -420.541, 1223
-335.583, -422.665, 1223
-334.485, -423.399, 1219
-334.485, -425.516, 1219
-334.485, -427.633, 1219
-334.485, -429.75, 1219
-333.113, -430.096, 1214
-333.113, -432.204, 1214
-332.016, -432.882, 1210
-330.918, -433.545, 1206
-329.821, -434.194, 1202
-329.821, -436.282, 1202
-328.449, -436.546, 1197
-327.351, -437.159, 1193
-326.254, -437.758, 1189
-325.156, -438.343, 1185
-325.156, -440.401, 1185
-325.156, -442.459, 1185
-324.059, -443.017, 1181
-324.059, -445.068, 1181
-324.059, -447.119, 1181
-324.059, -449.17, 1181
-322.961, -449.692, 1177
-322.961, -451.737, 1177
-321.863, -452.238, 1173
-321.863, -454.276, 1173
-320.766, -454.757, 1169
-320.766, -456.787, 1169
-319.668, -457.247, 1165
-319.668, -459.27, 1165
-319.668, -461.293, 1165
-319.668, -463.317, 1165
-318.571, -463.742, 1161
-316.376, -462.549, 1153
-316.376, -464.551, 1153
-316.376, -466.554, 1153
-315.552, -467.337, 1150
-315.552, -469.334, 1150
-315.552, -471.331, 1150
-315.552, -473.328, 1150
-314.455, -473.672, 1146
-314.455, -475.663, 1146
-489.419, 0, 1795
-486.965, -3.10169, 1786
-486.965, -6.20337, 1786
-484.511, -9.25817, 1777
-484.511, -12.3442, 1777
-482.057, -15.3521, 1768
-482.057, -18.4226, 1768
-482.057, -21.493, 1768
-479.603, -24.4384, 1759
-479.603, -27.4932, 1759
-477.149, -30.3917, 1750
-477.149, -33.4308, 1750
-474.695, -36.2824, 1741
-474.695, -39.306, 1741
-472.241, -42.1107, 1732
-472.241, -45.1186, 1732
-472.241, -48.1265, 1732
-469.787, -50.8687, 1723
-469.787, -53.861, 1723
-467.606, -56.5893, 1715
-465.152, -59.2551, 1706
-462.971, -61.9261, 1698
-462.971, -64.8749, 1698
-462.971, -67.8238, 1698
-460.79, -70.4392, 1690
-460.79, -73.3742, 1690
-460.79, -76.3091, 1690
-460.79, -79.2441, 1690
-460.79, -82.1791, 1690
-458.336, -84.6608, 1681
-456.155, -87.1633, 1673
-456.155, -90.0687, 1673
-453.973, -92.5296, 1665
-451.792, -94.9627, 1657
-451.792, -97.8403, 1657
-451.792, -100.718, 1657
-451.792, -103.596, 1657
-449.611, -105.959, 1649
-447.43, -108.295, 1641
-447.43, -111.145, 1641
-445.521, -113.509, 1634
-445.521, -116.346, 1634
-445.521, -119.184, 1634
-443.34, -121.424, 1626
-443.34, -124.248, 1626
-443.34, -127.072, 1626
-441.158, -129.257, 1618
-441.158, -132.067, 1618
-439.25, -134.293, 1611
-439.25, -137.091, 1611
-437.069, -139.194, 1603
-437.069, -141.978, 1603
-437.069, -144.762, 1603
-435.16, -146.901, 1596
-433.251, -149.016, 1589
-431.07, -151.012, 1581
-431.07, -153.758, 1581
-431.07, -156.503, 1581
-429.162, -158.544, 1574
-429.162, -161.277, 1574
-429.162, -164.011, 1574
-427.253, -166.003, 1567
-427.253, -168.724, 1567
-427.253, -171.445, 1567
-427.253, -174.167, 1567
-425.344, -176.098, 1560
-425.344, -178.807, 1560
-423.436, -180.702, 1553
-421.527, -182.572, 1546
-421.527, -185.257, 1546
-419.619, -187.091, 1539
-417.71, -188.901, 1532
-417.71, -191.561, 1532
-417.71, -194.222, 1532
-417.71, -196.882, 1532
-415.801, -198.631, 1525
-414.165, -200.488, 1519
-414.165, -203.126, 1519
-414.165, -205.764, 1519
-414.165, -208.402, 1519
-412.257, -210.067, 1512
-410.621, -211.849, 1506
-410.621, -214.464, 1506
-408.712, -216.071, 1499
-406.804, -217.653, 1492
-406.804, -220.244, 1492
-406.804, -222.835, 1492
-406.804, -225.426, 1492
-405.168, -227.1, 1486
-405.168, -229.681, 1486
-405.168, -232.262, 1486
-405.168, -234.842, 1486
-401.623, -235.346, 1473
-401.623, -237.904, 1473
-399.987, -239.483, 1467
-399.987, -242.031, 1467
-399.987, -244.578, 1467
-398.351, -246.115, 1461
-398.351, -248.652, 1461
-396.715, -250.158, 1455
-395.079, -251.643, 1449
-395.079, -254.159, 1449
-395.079, -256.676, 1449
-393.444, -258.119, 1443
-393.444, -260.625, 1443
-391.808, -262.037, 1437
-391.808, -264.533, 1437
-391.808, -267.028, 1437
-390.172, -268.398, 1431
-388.536, -269.748, 1425
-388.536, -272.223, 1425
-386.9, -273.541, 1419
-386.9, -276.005, 1419
-386.9, -278.469, 1419
-385.264, -279.746, 1413
-385.264, -282.2, 1413
-383.628, -283.445, 1407
-383.628, -285.888, 1407
-382.265, -287.307, 1402
-382.265, -289.742, 1402
-380.629, -290.926, 1396
-380.629, -293.351, 1396
-380.629, -295.775, 1396
-378.993, -296.918, 1390
-378.993, -299.332, 1390
-378.993, -301.746, 1390
-377.629, -303.066, 1385
-377.629, -305.471, 1385
-375.994, -306.543, 1379
-374.63, -307.817, 1374
-374.63, -310.203, 1374
-372.994, -311.225, 1368
-372.994, -313.6, 1368
-371.631, -314.821, 1363
-371.631, -317.188, 1363
-371.631, -319.555, 1363
-370.268, -320.741, 1358
-370.268, -323.1, 1358
-368.632, -324.02, 1352
-368.632, -326.368, 1352
-368.632, -328.716, 1352
-367.269, -329.84, 1347
-367.269, -332.179, 1347
-365.905, -333.277, 1342
-365.905, -335.607, 1342
-365.905, -337.938, 1342
-364.269, -338.747, 1336
-364.269, -341.067, 1336
-362.906, -342.102, 1331
-362.906, -344.414, 1331
-362.906, -346.725, 1331
-361.543, -347.726, 1326
-361.543, -350.029, 1326
-360.179, -351.003, 1321
-358.816, -351.96, 1316
-357.453, -352.899, 1311
-357.453, -355.176, 1311
-357.453, -357.453, 1311
-356.09, -358.358, 1306
-356.09, -360.626, 1306
-354.726, -361.505, 1301
-353.363, -362.366, 1296
-352, -363.21, 1291
-352, -365.452, 1291
-352, -367.694, 1291
-352, -369.936, 1291
-352, -372.178, 1291
-350.909, -373.26, 1287
-350.909, -375.495, 1287
-349.546, -376.263, 1282
-348.183, -377.013, 1277
-346.819, -377.746, 1272
-346.819, -379.955, 1272
-346.819, -382.164, 1272
-346.819, -384.373, 1272
-345.729, -385.366, 1268
-345.729, -387.568, 1268
-344.365, -388.234, 1263
-344.365, -390.427, 1263
-343.275, -391.377, 1259
-343.275, -393.563, 1259
-341.911, -394.178, 1254
-341.911, -396.356, 1254
-341.911, -398.534, 1254
-341.911, -400.712, 1254
-340.548, -401.283, 1249
-340.548, -403.452, 1249
-340.548, -405.621, 1249
-339.458, -406.484, 1245
-338.094, -407.005, 1240
-337.004, -407.839, 1236
-335.913, -408.659, 1232
-335.913, -410.798, 1232
-335.913, -412.938, 1232
-335.913, -415.077, 1232
-334.55, -415.524, 1227
-334.55, -417.654, 1227
-333.459, -418.417, 1223
-333.459, -420.541, 1223
-332.368, -421.282, 1219
-332.368, -423.399, 1219
-332.368, -425.516, 1219
-332.368, -427.633, 1219
-331.005, -427.988, 1214
-331.005, -430.096, 1214
-329.915, -430.78, 1210
-328.824, -431.451, 1206
-328.824, -433.545, 1206
-327.733, -434.194, 1202
-327.733, -436.282, 1202
-326.37, -436.546, 1197
-325.279, -437.159, 1193
-324.189, -437.758, 1189
-323.098, -438.343, 1185
-323.098, -440.401, 1185
-323.098, -442.459, 1185
-322.008, -443.017, 1181
-322.008, -445.068, 1181
-322.008, -447.119, 1181
-322.008, -449.17, 1181
-320.917, -449.692, 1177
-319.826, -450.201, 1173
-319.826, -452.238, 1173
-319.826, -454.276, 1173
-318.736, -454.757, 1169
-318.736, -456.787, 1169
-318.736, -458.817, 1169
-318.736, -460.847, 1169
-318.736, -462.877, 1169
-317.645, -463.317, 1165
-316.554, -463.742, 1161
-315.464, -464.154, 1157
-314.373, -464.551, 1153
-314.373, -466.554, 1153
-314.373, -468.556, 1153
-313.555, -469.334, 1150
-313.555, -471.331, 1150
-313.555, -473.328, 1150
-312.465, -473.672, 1146
-312.465, -475.663, 1146
-486.301, 0, 1795
-483.863, -3.10169, 1786
-483.863, -6.20337, 1786
-481.425, -9.25817, 1777
-481.425, -12.3442, 1777
-478.987, -15.3521, 1768
-478.987, -18.4226, 1768
-478.987, -21.493, 1768
-476.548, -24.4384, 1759
-476.548, -27.4932, 1759
-474.11, -30.3917, 1750
-471.672, -33.2589, 1741
-471.672, -36.2824, 1741
-469.233, -39.1028, 1732
-469.233, -42.1107, 1732
-469.233, -45.1186, 1732
-469.233, -48.1265, 1732
-466.795, -50.8687, 1723
-466.795, -53.861, 1723
-466.795, -56.8533, 1723
-464.628, -59.5677, 1715
-460.022, -61.9261, 1698
-460.022, -64.8749, 1698
-457.855, -67.5042, 1690
-457.855, -70.4392, 1690
-457.855, -73.3742, 1690
-457.855, -76.3091, 1690
-457.855, -79.2441, 1690
-457.855, -82.1791, 1690
-455.417, -84.6608, 1681
